StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q62,Q73,1,2,Q54,Q52,Q67,Q53,Q69,Q51,3,Q4,Q5,Q6,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q8,Q10,Q7,Q9,Q63,Q37,Q71,Q41,Q12,Q11,Q13,Q14,Q15,Q16,Q63.1,Q17,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_11,Q65_1,Q65_2,Q65_3,Q65_4,Q65_5,Q65_6,Q65_7,Q65_8,Q65_9,Q65_10,Q65_11,Q65_12,Q65_13,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q20_1,Q20_2,Q20_3,Q20_4,Q68,Q68_1,Q68_2,Q68_3,Q68_4,Q69.1,Q21,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q22_6,Q22_7,Q22_8,Q22_9,Q22_10,Q22_11,Q22_12,Q22_13,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q79_7,Q79_8,Q79_9,Q79_10,Q79_11,Q79_12,Q79_13,Q26,Q27,Q32#1_1,Q32#1_2,Q32#2_1,Q32#2_2,Q28#1_1,Q28#1_2,Q28#2_1,Q28#2_2,Q34#1_1,Q34#1_2,Q34#2_1,Q34#2_2,Q35_1,Q35_2,Q35_4,Q35_3,Q35_5,Q35_19,Q35_6,Q35_7,Q35_8,Q35_9,Q35_18,Q35_10,Q35_12,Q35_17,Q35_13,Q35_11,Q35_16,Q36#1_1_1,Q36#1_1_2,Q36#1_1_3,Q36#1_2_1,Q36#1_2_2,Q36#1_2_3,Q36#1_3_1,Q36#1_3_2,Q36#1_3_3,Q36#2_1,Q36#2_2,Q36#2_3,Q50#1_1,Q50#1_2,Q50#1_3,Q50#1_4,Q50#1_5,Q50#1_6,Q50#1_7,Q50#1_8,Q50#1_9,Q50#1_10,Q50#1_11,Q50#1_12,Q50#1_13,Q50#1_14,Q50#2_1,Q50#2_2,Q50#2_3,Q50#2_4,Q50#2_5,Q50#2_6,Q50#2_7,Q50#2_8,Q50#2_9,Q50#2_10,Q50#2_11,Q50#2_12,Q50#2_13,Q50#2_14,Q50#3_1,Q50#3_2,Q50#3_3,Q50#3_4,Q50#3_5,Q50#3_6,Q50#3_7,Q50#3_8,Q50#3_9,Q50#3_10,Q50#3_11,Q50#3_12,Q50#3_13,Q50#3_14,Q77_1,Q77_2,Q77_3,Q77_4,Q58#1_1,Q58#1_2,Q58#1_3,Q58#1_4,Q58#1_5,Q58#1_6,Q58#1_7,Q58#2_1,Q58#2_2,Q58#2_3,Q58#2_4,Q58#2_5,Q58#2_6,Q58#2_7,Q60
2019-07-18 09:13:00,7/18/2019 9:26,0,100,783,1,7/18/2019 9:27,,,,,anonymous,EN,1,2,2,1,1,2,8,8,5,25.0,3,1,38,2,2,3,2,3,1,4,4,27,2,1,4,11,4,4,1,4,5,5,1,5,5,5,1,6,7,6,7,7,7,6,7,5,7,7,7,1,7,6,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,2,6,1,6,1,1,7,1,2,4,1,6,1,1,2,1,12,3,3,3,3,3,3,3,3,3,3,3,3,3,5,7,7,7,2,3,4,5,7,7,7,2,2,21,22,2,2,2,1,1,1,1,1,,,,,6,2,5,5,,,9,6,,8,1,0,7,4,,,3,3,4,7,1,2,4,4,2,3,5,5,5,5,3,3,4,1,4,5,1,5,4,5,2,5,3,3,2,3,2,3,4,3,4,2,2,2,4,2,2,,,,,,,,,,,,,,,6,6,7,4,,,,1,,,,,,,,1,,,1
2019-07-18 10:22:00,7/18/2019 10:31,0,100,519,1,7/18/2019 10:31,,,,,anonymous,EN,1,5,2,1,2,2,6,9,3,25.0,3,0,36,4,2,,2,3,1,3,3,,2,1,30,Na,2,4,1,4,3,4,1,4,4,5,3,6,7,1,5,6,4,6,5,3,1,3,3,,4,3,3,2,2,3,1,1,1,2,4,,3,2,2,1,,3,6,5,3,1,4,3,3,2,2,1,3,5,2,5,3,13,2,2,2,,2,2,2,2,1,2,1,2,3,3,2,2,2,3,1,4,4,4,4,2,1,5,12,18,3,,,2,2,4,,,,,3,,,,,5,6,6,,,7,5,1,,,,,,,1,,,,2,,,,3,3,3,3,2,3,3,3,3,5,5,3,3,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,1,,,,,,,,1,1,1,1,1,1,1
2019-07-18 10:23:00,7/18/2019 10:55,0,100,1884,1,7/18/2019 10:55,,,,,anonymous,EN,1,4,2,1,1,1,2,5,3,21.0,1,5,10,2,1,1,1,2,2,4,4,21,2,1,10,6,4,4,1,5,5,5,1,5,5,5,1,6,7,7,7,7,7,7,2,6,5,6,7,1,6,7,6,4,1,1,1,1,1,1,1,2,2,2,1,1,2,1,6,1,6,1,1,6,1,1,2,1,6,1,1,1,1,12,3,2,2,2,2,1,3,1,5,1,2,2,1,5,7,7,7,4,5,7,6,7,6,7,9,2,17,18,1,3,2,3,2,1,1,1,1,3,2,3,7,,4,9,,,10,8,,,,,10,,,,,1,5,3,4,3,7,4,3,7,5,4,4,3,3,3,1,4,1,3,5,3,1,2,5,2,1,5,2,5,5,2,5,5,1,5,5,5,2,5,5,,,,,,,,,,,,,,,6,7,6,6,,,,,,1,,1,1,,,,,,1
2019-07-18 17:28:00,7/18/2019 17:45,0,100,1045,1,7/18/2019 17:45,,,,,anonymous,EN,1,2,2,1,4,2,8,5,4,24.0,1,1,3,2,2,3,1,2,1,5,2,,2,4,3,96,5,5,1,4,5,4,1,5,5,5,2,7,6,7,7,7,7,6,2,1,6,7,7,2,7,7,7,7,1,1,1,1,1,1,1,2,2,2,1,2,2,2,6,2,7,1,1,7,2,2,3,1,7,1,1,3,1,8,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,1,7,7,7,7,7,7,1,6,,3,1,3,1,1,1,1,1,,,,,9,7,,,,,9,10,,10,,,10,,9,5,10,2,3,5,3,2,5,3,2,5,5,4,4,5,1,5,3,1,5,5,2,3,4,4,1,5,5,2,5,3,1,5,1,3,5,1,1,1,5,1,1,3,1,,,,,,,,,,,,,5,5,1,1,,,,,,1,,,,,,,1,,1
2019-07-19 08:09:00,7/19/2019 8:26,0,100,1036,1,7/19/2019 8:26,,,,,anonymous,EN,1,2,2,1,1,2,6,5,4,28.0,3,0,36,1,2,2,2,3,4,4,2,25,2,1,8,12,3,3,2,4,4,5,1,4,5,5,1,7,7,7,7,7,7,7,1,7,7,7,7,1,7,7,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,4,6,2,6,2,1,7,1,1,5,1,7,1,1,2,1,12,2,2,2,2,1,1,2,1,1,1,3,2,2,4,6,6,6,1,4,6,6,7,7,7,3,2,2,6,2,3,1,3,1,1,1,1,,,,,8,3,1,9,7,8,5,9,,7,,,10,1,10,5,8,1,3,11 - coworker,1,2,3,3,11 - coworkers,1,5,4,4,4,5,2,2,2,4,3,2,3,3,3,4,3,5,4,4,4,4,1,2,4,1,5,5,5,3,5,4,,,,,,,,,,,,,,,7,7,5,7,,,,,,1,,,,,,,,1,1
2019-07-17 11:17:00,7/19/2019 9:26,0,100,166164,1,7/19/2019 9:26,,,,,anonymous,EN,1,2,2,5,1,2,6,4,3,26.0,3,10,54,2,2,2,3,4,2,4,2,28,2,1,2,7,4,4,1,4,5,5,1,4,3,3,1,7,7,7,6,6,6,6,2,4,6,7,6,1,5,6,6,5,1,1,1,1,1,1,1,2,2,2,1,1,2,2,4,4,5,2,3,5,4,2,5,4,6,2,4,5,1,14,3,5,1,3,3,1,3,2,1,2,2,1,2,2,3,5,1,1,1,2,2,7,6,6,6,6,,,,,,,1,1,1,1,,,,,4,1,1,3,,2,,5,,4,,7,1,,,2,4,5,3,4,me,4,3,2,1,3,2,2,4,3,4,2,2,1,4,2,5,2,1,3,2,1,2,4,3,3,3,1,4,3,4,3,2,3,2,2,4,,,,,,,,,,,,,,,1,2,5,2,,,,1,,,,,1,,,,,,1
2019-07-21 10:00:00,7/21/2019 10:35,0,100,2085,1,7/21/2019 10:35,,,,,anonymous,EN,1,5,2,1,"1,2",2,6,4,4,26.0,2,4,18,2,2,4,3,3,3,4,4,25,2,1,1,9,1,3,1,2,1,2,2,3,1,4,4,3,2,5,6,2,1,4,5,3,2,5,6,5,5,6,2,6,4,1,4,2,1,3,4,2,2,2,1,1,2,2,4,6,4,4,5,3,5,5,5,2,4,3,5,2,3,12,2,2,2,2,2,1,2,1,1,1,2,2,1,7,7,5,5,4,3,5,6,6,6,6,1,1,4,5,2,3,3,3,,2,3,2,2,2,3,1,3,5,1,1,2,4,7,7,9,5,2,3,9,3,7,2,9,3,7,5,3,7,1,3,7,1,5,4,5,2,3,3,2,2,2,4,5,3,2,3,4,3,4,4,3,3,2,2,2,4,5,3,3,3,4,3,4,,,,,,,,,,,,,,,2,3,2,3,,,,,,,1,,,,,,,1,1
2019-07-15 09:07:00,7/15/2019 9:10,0,43,232,0,7/22/2019 9:11,,,,,anonymous,EN,1,3,1,1,4,2,6,7,4,21.0,1,3,4,1,1,3,1,3,2,3,1,21,1,1,4,10,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:24:00,7/15/2019 9:29,0,43,336,0,7/22/2019 9:29,,,,,anonymous,EN,1,4,2,5,"2,3",1,4,5,4,21.0,2,2,12,2,3,3,2,1,2,5,5,23,2,3,6,48,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:21:00,7/15/2019 9:52,0,43,1868,0,7/22/2019 9:53,,,,,anonymous,EN,1,1,2,2,2,1,2,9,3,19.0,2,4,24,1,5,2,3,5,4,5,1,18,2,1,4 moths,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:18:00,7/15/2019 9:59,0,43,2470,0,7/22/2019 9:59,,,,,anonymous,EN,1,4,2,4,2,1,2,8,3,18.0,2,1,22,2,3,2,2,2,4,4,4,18,1,4,9,11,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 09:56:00,7/15/2019 10:02,0,43,365,0,7/22/2019 10:02,,,,,anonymous,EN,1,4,2,1,2,1,2,5,3,19.0,1,1,7,1,5,3,1,2,3,4,4,21,2,1,7,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 10:40:00,7/15/2019 10:59,0,43,1124,0,7/22/2019 10:59,,,,,anonymous,EN,1,3,2,1,1,1,5,8,2,21.0,2,1,25 months,1,5,3,3,3,3,3,3,23,2,1,25,1,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 11:08:00,7/15/2019 11:13,0,43,287,0,7/22/2019 11:13,,,,,anonymous,EN,1,4,1,1,2,2,6,5,3,28.0,1,1,60,1,2,2,1,3,1,2,1,29,1,4,60,18,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 11:20:00,7/15/2019 11:24,0,43,185,0,7/22/2019 11:24,,,,,anonymous,EN,1,2,2,1,1,1,4,9,3,18.0,0,3,2 months,2,3,1,1,2,3,2,4,18,2,1,5,13,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 13:27:00,7/15/2019 13:29,0,43,130,0,7/22/2019 13:29,,,,,anonymous,EN,1,3,2,1,3,1,2,5,3,20.0,0,0,0,1,3,3,3,4,1,5,1,19,2,1,2,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15 19:53:00,7/15/2019 20:02,0,87,574,0,7/22/2019 20:03,,,,,anonymous,EN,1,2,2,3,2,1,4,8,3,26.0,3,9,36,7,3,3,1,2,1,5,5,,1,1,39,51,5,5,1,5,5,5,1,5,5,5,1,7,7,7,7,7,7,7,1,7,7,7,6,5,6,7,7,7,1,1,1,1,1,1,1,2,1,2,1,2,2,1,7,1,7,1,2,7,2,1,3,1,7,1,1,1,1,14,1,1,1,1,1,1,1,2,2,2,1,1,2,1,2,5,1,1,4,1,1,1,1,1,7,7,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-23 00:11:00,7/23/2019 0:28,0,100,1024,1,7/23/2019 0:28,,,,,anonymous,EN,1,3,1,1,6,2,6,7,4,24.0,2,1,14,1,2,2,2,2,4,3,4,25,1,1,14,26,4,4,2,4,4,4,1,4,4,4,3,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,2,1,1,1,1,1,1,1,1,1,1,1,1,5,5,6,5,6,3,6,6,6,6,2,4,4,4,4,2,14,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,6,2,1,1,1,1,7,7,,,,,,,1,1,1,1,,,,,7,6,5,6,6,,,5,,8,7,5,,,8,9,8,3,1,2,3,1,,1,2,3,4,4,4,4,3,4,4,2,3,4,2,4,4,4,4,4,4,4,3,4,4,2,3,4,2,4,4,4,4,4,4,,,,,,,,,,,,,,,5,5,5,5,,,,,,1,,,,,,,1,,1
2019-07-16 09:14:00,7/16/2019 9:19,0,43,278,0,7/23/2019 9:19,,,,,anonymous,EN,1,4,2,1,1,1,2,7,3,18.0,3,7,12 months,3,2,1,1,1,1,3,3,19,2,1,12 months,2 years,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-19 07:13:00,7/23/2019 11:22,0,100,360579,1,7/23/2019 11:22,,,,,anonymous,EN,1,4,2,1,4,2,6,3,4,23.0,3,1,40,2,1,2,2,2,1,5,5,24,2,3,40,48,4,4,1,5,5,5,1,5,5,5,1,6,6,6,7,6,7,6,1,7,6,7,7,1,7,6,6,7,1,1,1,1,3,1,1,2,3,2,2,2,2,2,5,1,6,2,2,6,2,1,5,4,7,2,6,2,3,15,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,,,,,,,,,,4,,,6,,,,4,,3,0,,,4,6,,,1,4,6,1,4,6,1,4,6,5,5,5,,,,,,,,,,,,,,,5,2,5,4,1,3,5,3,4,5,5,1,3,5,,,,,,,,,,,,,,,7,6,7,6,,,,1,,,,,,,,,,,1
2019-07-17 09:16:00,7/17/2019 9:20,0,43,240,0,7/24/2019 9:21,,,,,anonymous,EN,1,4,2,1,1,2,7,3,4,28.0,2,1,8,2,1,3,2,3,3,4,5,25,2,2,5,84,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 09:13:00,7/17/2019 9:41,0,87,1645,0,7/24/2019 9:41,,,,,anonymous,EN,1,5,2,5,"1,2,5",2,6,4,4,23.0,2,1,21,1,4,2,3,3,3,4,2,23,2,3,2,15,2,4,2,4,3,4,3,3,3,4,1,6,6,6,6,5,3,3,6,7,6,6,7,1,6,6,3,6,1,1,1,1,4,1,4,2,2,2,1,1,2,2,5,3,5,3,2,4,5,3,3,2,6,2,3,2,1,12,2,2,2,2,2,5,2,1,1,1,2,2,1,5,7,7,7,6,2,7,7,7,7,7,2,1,3,4,1,3,1,3,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 09:32:00,7/17/2019 10:31,0,43,3555,0,7/24/2019 10:31,,,,,anonymous,EN,1,4,2,1,1,2,6,4,4,21.0,2,1,17,1,3,5,5,4,4,2,1,22,2,1,3,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 10:48:00,7/17/2019 10:58,0,43,601,0,7/24/2019 10:58,,,,,anonymous,EN,1,4,2,1,4,2,8,4,3,27.0,1,0,24,1,3,3,2,2,4,4,2,30,2,4,24,120,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 11:43:00,7/17/2019 11:48,0,43,301,0,7/24/2019 11:48,,,,,anonymous,EN,1,1,2,1,4,2,8,7,4,28.0,2,3,24,1,1,1,1,1,1,5,2,65,1,1,12,12,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 21:43:00,7/17/2019 21:47,0,43,240,0,7/24/2019 21:48,,,,,anonymous,EN,1,4,2,1,3,3,7,3,5,27.0,1,2,96,2,3,3,2,4,2,5,5,27,2,1,96,,5,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18 07:27:00,7/18/2019 7:29,0,43,118,0,7/25/2019 7:29,,,,,anonymous,EN,1,3,2,1,1,2,8,8,5,25.0,3,2,38,2,2,4,2,3,1,4,4,27,2,1,3,11,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-18 12:01:00,7/18/2019 12:06,0,43,291,0,7/25/2019 12:06,,,,,anonymous,EN,1,4,2,5,3,8,6,7,3,22.0,0,3,5,1,4,4,3,2,2,3,3,26,2,4,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-28 17:31:00,7/28/2019 17:52,0,100,1281,1,7/28/2019 17:52,,,,,anonymous,EN,1,4,2,1,5,2,6,7,4,26.0,2,4,84,7,2,2,1,1,1,4,4,26,2,1,84,96,5,5,1,4,5,4,1,4,5,5,3,7,7,6,7,6,7,7,6,7,7,5,7,6,7,5,7,7,2,3,1,3,3,3,4,2,4,2,1,1,2,4,7,3,6,4,4,7,1,1,1,1,7,1,1,1,1,12,5,3,3,3,5,3,1,2,1,1,2,2,2,1,4,2,4,1,4,1,3,5,4,4,5,3,10,11,2,1,2,1,2,3,2,2,2,2,2,2,7,9,1,1,9,7,4,9,6,7,2,2,0,10,5,,10,4,1,3,1,4,2,1,7,4,5,5,5,5,4,3,2,2,5,5,1,5,4,5,2,3,5,5,2,5,5,1,5,5,1,5,5,5,1,5,5,,,,,,,,,,,,,,,7,7,7,7,1,1,,,,,,,1,,,,,,1
2019-07-21 20:40:00,7/21/2019 20:51,0,43,650,0,7/28/2019 20:51,,,,,anonymous,EN,1,2,2,1,1,1,5,5,5,21.0,1,0,4,1,3,4,1,1,1,5,1,21,2,1,4,14,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-30 07:12:00,7/30/2019 7:30,0,100,1103,1,7/30/2019 7:30,,,,,anonymous,EN,1,3,2,1,1,2,8,8,4,28.0,4,0,30,2,4,3,1,3,3,4,5,29,2,2,3,19,3,3,2,3,4,4,2,3,3,3,3,5,4,6,5,4,5,5,4,5,3,6,7,3,3,6,4,4,1,1,1,1,3,1,1,2,2,2,1,1,2,4,5,2,4,3,5,4,3,7,3,3,2,6,2,2,2,14,2,2,2,2,2,1,3,3,3,3,3,2,3,2,5,7,5,1,1,6,6,7,7,7,4,3,,,,,,,1,1,1,1,,,,,7,8,5,9,,7,,9,,10,4,8,9,7,,5,9,2,3,7,2,3,4,3,8,2,4,3,2,5,5,3,4,1,5,4,1,4,5,3,3,5,5,3,3,2,1,1,3,3,3,2,4,1,5,1,1,,,,,,,,,,,,,,,3,5,5,2,,,,,,1,,,,,,,1,,1
2019-07-30 07:22:00,7/30/2019 7:56,0,100,2001,1,7/30/2019 7:56,,,,,anonymous,EN,1,2,2,1,4,1,2,7,4,21.0,1,3,12,4,3,2,3,2,2,4,3,20,2,1,12,18,5,5,1,4,5,5,1,4,5,5,1,7,6,6,7,7,7,7,1,2,6,6,7,4,6,6,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,3,5,3,2,7,2,2,3,1,6,2,2,2,1,14,3,1,1,3,3,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,6,,,,,,,1,1,1,1,,,,,4,4,4,4,4,5,,1,,,1,1,,,,1,,4,1,3,4,3,1,4,1,2,5,5,5,5,1,4,3,1,5,5,1,4,4,5,1,2,5,5,1,5,4,1,4,5,1,4,4,5,1,3,5,,,,,,,,,,,,,,,6,6,6,6,,,1,,,,,,,1,,,,,1
2019-07-30 09:12:00,7/30/2019 11:13,0,100,7306,1,7/30/2019 11:13,,,,,anonymous,EN,1,4,2,3,1,2,6,8,4,23.0,3,4,18 months,2,2,1,3,3,1,5,5,24,1,1,18 months,25 months,5,5,1,4,4,4,1,4,5,5,3,6,7,6,5,6,6,6,1,5,3,5,5,1,5,6,7,5,1,1,1,1,1,1,1,2,1,2,1,2,2,2,6,2,6,2,2,7,5,1,1,1,7,2,1,1,1,14,1,1,1,3,3,1,1,2,1,2,1,2,2,1,1,1,1,1,6,1,1,1,1,1,6,6,,,,,,,1,1,1,1,,,,,7,8,8,9,,,,5,,,6,2,2,,2,5,,4,1,3,1,4,2,4,1,3,4,5,3,5,4,4,3,1,5,4,1,4,4,4,5,4,3,4,2,4,3,5,3,3,1,4,4,4,5,5,3,,,,,,,,,,,,,,,5,7,6,6,,1,,,,,,,,,1,,,,1
2019-07-30 11:51:00,7/30/2019 12:07,0,100,967,1,7/30/2019 12:07,,,,,anonymous,EN,1,1,2,1,2,2,6,5,3,24.0,1,5,2,2,1,1,1,2,1,3,3,29,2,1,2,,3,3,1,5,5,5,1,5,3,3,1,7,7,7,7,7,7,7,4,2,4,7,7,1,7,7,7,7,1,1,1,1,1,1,1,2,2,2,1,1,2,4,6,2,6,2,2,6,2,2,4,1,6,2,2,4,1,10,2,5,5,5,5,5,5,1,1,1,2,2,1,4,6,5,7,2,9,4,4,6,6,6,6,4,,,,,,,1,1,,,2,2,2,2,5,4,,5,,,,10,,8,,,5,10,2,8,10,Dad,Mom,Partner,Dad,Mom,PArtner,Dad,Mom,Partner,5,5,5,5,3,,3,1,3,5,4,5,3,5,3,5,5,5,5,,3,1,3,3,4,5,5,5,3,3,3,,,,,,,,,,,,,,,4,5,5,4,,,1,,,,,,,1,,,,,1
